coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
39,2025,2007,1236,510,475,Parasolitary nucleus,right
39,2044,2000,1235,515,474,Nucleus of the solitary tract,right
39,2740,1660,1218,692,393,"Lateral reticular nucleus, magnocellular part",right
40,2734,3284,1216,685,748,"Lateral reticular nucleus, magnocellular part",left
40,1953,2845,1232,496,654,Parasolitary nucleus,left
40,1948,2804,1233,496,646,Parasolitary nucleus,left
40,2599,1367,1234,652,334,"Spinal nucleus of the trigeminal, interpolar part",right
40,2864,2615,1217,711,597,Inferior olivary complex,left
40,2968,2918,1213,736,666,Inferior olivary complex,left
40,1920,2803,1233,489,646,Medulla,left
41,1967,2962,1231,498,680,Cuneate nucleus,left
41,1998,1960,1236,505,466,Parasolitary nucleus,right
41,2032,2958,1230,513,678,Parasolitary nucleus,left
41,2033,2986,1230,514,684,Medulla,left
41,1998,1773,1239,506,426,Medulla,right
41,1997,2999,1231,505,688,Cuneate nucleus,left
41,2000,1846,1238,505,441,Cuneate nucleus,right
41,2470,3163,1217,622,720,Parvicellular reticular nucleus,left
42,2685,1980,1215,677,467,"Lateral reticular nucleus, magnocellular part",right
42,1854,3094,1231,475,714,External cuneate nucleus,left
42,1917,2876,1231,487,662,Spinal vestibular nucleus,left
42,2014,3025,1229,510,693,Cuneate nucleus,left
42,2076,1905,1233,523,454,Nucleus of the solitary tract,right
42,2807,3289,1215,702,751,"Lateral reticular nucleus, parvicellular part",left
42,1978,1796,1239,500,430,Medulla,right
42,2235,2917,1225,562,666,Parvicellular reticular nucleus,left
43,1931,3021,1230,490,695,Medulla,left
43,2229,3141,1220,562,715,"Spinal nucleus of the trigeminal, interpolar part",left
43,2466,3166,1215,621,720,Parvicellular reticular nucleus,left
43,2946,2955,1211,731,673,Medulla,left
43,2013,2000,1234,507,474,Parasolitary nucleus,right
43,2300,2122,1225,579,499,Intermediate reticular nucleus,right
43,2713,2705,1218,676,615,Gigantocellular reticular nucleus,left
43,2724,3013,1212,684,684,"Lateral reticular nucleus, magnocellular part",left
43,2791,1853,1212,704,436,"Paragigantocellular reticular nucleus, lateral part",right
43,1943,2967,1230,493,682,Cuneate nucleus,left
43,1952,2802,1231,495,644,Parasolitary nucleus,left
43,2037,1945,1234,512,462,Parasolitary nucleus,right
43,2815,3152,1211,705,717,rubrospinal tract,left
43,2925,3140,1210,729,716,ventral spinocerebellar tract,left
44,2293,1576,1223,582,390,"Spinal nucleus of the trigeminal, interpolar part",right
44,2586,2031,1217,652,480,Intermediate reticular nucleus,right
44,2966,2921,1211,735,666,Inferior olivary complex,left
44,1982,2883,1230,502,662,Parasolitary nucleus,left
44,2002,3003,1229,506,689,Cuneate nucleus,left
44,2284,2951,1221,575,672,Parvicellular reticular nucleus,left
44,2444,3091,1215,616,703,Parvicellular reticular nucleus,left
44,2541,2465,1222,640,571,Nucleus raphe obscurus,left
44,2771,2641,1217,688,602,Medulla,left
44,2982,2973,1210,739,678,Medulla,left
47,1996,2991,1227,505,686,Cuneate nucleus,left
47,2269,3316,1218,573,753,"Spinal nucleus of the trigeminal, interpolar part",left
47,2492,2840,1217,626,644,Intermediate reticular nucleus,left
47,2003,2964,1227,507,680,Medulla,left
47,2948,2902,1209,731,661,Inferior olivary complex,left
47,2919,2852,1210,724,650,Inferior olivary complex,left
45,2741,3270,1214,686,745,"Lateral reticular nucleus, magnocellular part",left
45,2054,1938,1233,517,461,Parasolitary nucleus,right
45,2329,2354,1229,588,549,Gigantocellular reticular nucleus,right
45,2527,2167,1221,635,511,Gigantocellular reticular nucleus,right
45,2797,3184,1211,700,725,rubrospinal tract,left
46,1976,1954,1234,498,464,Cuneate nucleus,right
46,2027,2973,1228,512,682,Medulla,left
46,2211,1826,1225,556,438,"Spinal nucleus of the trigeminal, interpolar part",right
46,1934,1976,1235,489,469,Cuneate nucleus,right
46,2005,2912,1229,507,667,Parasolitary nucleus,left
46,2014,1927,1233,508,458,Cuneate nucleus,right
46,2240,2940,1222,563,671,Parvicellular reticular nucleus,left
46,2407,1484,1222,606,370,"Spinal nucleus of the trigeminal, interpolar part",right
46,2631,2468,1219,659,570,Nucleus raphe obscurus,right
46,2830,3270,1212,708,746,"Lateral reticular nucleus, parvicellular part",left
46,2700,2493,1217,674,573,Inferior olivary complex,left
46,2852,2583,1214,707,590,Inferior olivary complex,left
46,2955,2968,1209,733,676,Medulla,left
46,2970,2947,1210,736,671,Inferior olivary complex,left
48,1988,3035,1227,503,696,Cuneate nucleus,left
48,2675,3085,1210,673,701,"Nucleus ambiguus, ventral division",left
48,1954,1940,1234,493,461,Cuneate nucleus,right
48,2041,1865,1232,514,445,Medulla,right
48,1927,2771,1229,490,639,Medial vestibular nucleus,left
49,2763,2928,1211,691,664,"Lateral reticular nucleus, magnocellular part",left
49,1981,1903,1234,499,454,Cuneate nucleus,right
49,1986,1919,1234,500,457,Cuneate nucleus,right
49,2026,1934,1232,510,460,Parasolitary nucleus,right
49,2414,1485,1220,609,369,"Spinal nucleus of the trigeminal, interpolar part",right
49,2585,2696,1218,648,613,Gigantocellular reticular nucleus,left
49,2975,2930,1209,737,668,Inferior olivary complex,left
49,1848,3167,1228,474,728,External cuneate nucleus,left
49,1891,3219,1227,482,739,External cuneate nucleus,left
49,1945,2148,1232,491,504,Medulla,right
49,2991,2923,1208,740,667,Medulla,left
50,2258,3216,1216,570,731,"Spinal nucleus of the trigeminal, interpolar part",left
50,2860,2586,1212,709,589,Inferior olivary complex,left
50,2957,2971,1208,733,676,Medulla,left
50,2963,2908,1208,735,663,Inferior olivary complex,left
50,1927,3212,1225,490,736,External cuneate nucleus,left
50,1935,3031,1227,491,697,Medulla,left
50,2976,2947,1208,737,671,Inferior olivary complex,left
51,2781,3215,1208,696,732,"Lateral reticular nucleus, magnocellular part",left
51,1943,1921,1233,491,457,Cuneate nucleus,right
51,2038,3006,1224,515,688,Medulla,left
51,2711,2483,1214,676,571,Medulla,left
51,1964,2768,1227,498,638,Nucleus of the solitary tract,left
51,1973,2827,1227,500,649,Medulla,left
51,2302,1771,1218,579,427,"Spinal nucleus of the trigeminal, interpolar part",right
51,2586,1730,1212,651,412,Parvicellular reticular nucleus,right
51,2726,2785,1212,679,632,Gigantocellular reticular nucleus,left
51,2864,2493,1210,711,569,Nucleus raphe pallidus,right
51,1943,1946,1233,491,462,Cuneate nucleus,right
52,2394,3340,1216,603,757,"Spinal nucleus of the trigeminal, interpolar part",left
52,2837,2584,1212,703,589,Inferior olivary complex,left
52,2053,1934,1229,516,460,Nucleus of the solitary tract,right
52,2621,1658,1213,660,397,Parvicellular reticular nucleus,right
52,2813,3276,1209,704,747,"Lateral reticular nucleus, parvicellular part",left
52,1933,2684,1228,492,621,Nucleus of the solitary tract,left
53,1978,1921,1232,499,457,Cuneate nucleus,right
53,2029,2001,1230,510,473,Parasolitary nucleus,right
53,2249,1991,1221,564,472,Parvicellular reticular nucleus,right
53,2638,3232,1210,662,735,Parvicellular reticular nucleus,left
53,1961,1930,1232,494,459,Cuneate nucleus,right
53,1992,1930,1231,501,459,Cuneate nucleus,right
53,2041,3028,1224,515,694,Medulla,left
53,2088,2837,1226,526,650,Nucleus of the solitary tract,left
53,2619,2525,1217,656,581,crossed tectospinal pathway,left
53,2929,2887,1208,726,657,Inferior olivary complex,left
53,2974,2909,1207,737,664,Medulla,left
54,1929,1980,1232,487,470,Spinal vestibular nucleus,right
54,1983,2981,1225,502,683,Spinal vestibular nucleus,left
54,1918,2977,1225,487,685,Spinal vestibular nucleus,left
54,1978,2167,1230,498,506,Nucleus of the solitary tract,right
54,2192,2088,1224,548,491,Nucleus of the solitary tract,right
54,2819,2820,1210,701,641,Medulla,left
54,2847,3048,1206,710,692,"Paragigantocellular reticular nucleus, lateral part",left
55,2275,3234,1213,573,735,"Spinal nucleus of the trigeminal, interpolar part",left
55,2560,2468,1216,643,572,Nucleus raphe obscurus,left
55,2680,2727,1212,668,618,Gigantocellular reticular nucleus,left
55,1961,2144,1229,493,502,Medulla,right
55,1995,1943,1229,502,462,Spinal vestibular nucleus,right
55,2627,2710,1214,656,615,Gigantocellular reticular nucleus,left
55,2904,2859,1207,720,651,Inferior olivary complex,left
55,2045,1936,1228,513,460,Parasolitary nucleus,right
56,2633,2070,1211,662,488,"Lateral reticular nucleus, magnocellular part",right
56,2771,3236,1207,693,737,"Lateral reticular nucleus, magnocellular part",left
57,1954,2933,1224,495,674,Spinal vestibular nucleus,left
57,2009,3006,1223,507,688,Spinal vestibular nucleus,left
57,2927,2849,1206,725,650,Inferior olivary complex,left
57,2958,2947,1205,733,671,Inferior olivary complex,left
57,2964,2929,1205,734,667,Inferior olivary complex,left
57,1978,1939,1230,498,461,Cuneate nucleus,right
57,1982,2810,1225,500,645,Nucleus of the solitary tract,left
57,1990,2967,1224,503,680,Spinal vestibular nucleus,left
57,2048,1934,1227,515,460,Nucleus of the solitary tract,right
57,2372,1315,1229,597,327,"Spinal nucleus of the trigeminal, interpolar part",right
57,2604,3568,1224,653,810,spinal tract of the trigeminal nerve,left
57,2751,3011,1206,689,682,"Lateral reticular nucleus, magnocellular part",left
57,2893,3083,1204,721,701,Medulla,left
57,1998,1802,1231,504,431,Medulla,right
57,2845,2498,1208,706,570,Nucleus raphe pallidus,right
58,2040,3015,1221,514,690,Medulla,left
58,2707,3124,1205,679,711,"Paragigantocellular reticular nucleus, lateral part",left
58,1949,1849,1231,491,442,External cuneate nucleus,right
58,2010,2967,1222,507,679,Spinal vestibular nucleus,left
58,2326,3256,1211,585,739,"Spinal nucleus of the trigeminal, interpolar part",left
58,2647,2725,1212,660,618,Gigantocellular reticular nucleus,left
58,2783,2079,1206,696,486,"Lateral reticular nucleus, magnocellular part",right
58,2966,2981,1203,734,678,Medulla,left
58,2056,1588,1231,518,386,"Spinal nucleus of the trigeminal, interpolar part",right
58,2976,2972,1203,737,676,Inferior olivary complex,left
60,1777,2745,1224,457,639,Nodulus (X),left
60,1998,1958,1227,502,465,Spinal vestibular nucleus,right
60,2023,1930,1227,508,459,Medulla,right
60,2289,1678,1215,578,410,"Spinal nucleus of the trigeminal, interpolar part",right
60,2720,3292,1207,680,748,Parvicellular reticular nucleus,left
60,1965,2702,1224,498,624,Nucleus of the solitary tract,left
60,2694,2059,1208,676,484,"Lateral reticular nucleus, magnocellular part",right
60,2829,3257,1205,707,742,"Lateral reticular nucleus, parvicellular part",left
60,2972,2994,1202,736,682,Medulla,left
60,1965,2988,1222,497,686,Spinal vestibular nucleus,left
60,2567,1733,1208,646,413,Parvicellular reticular nucleus,right
59,1929,2707,1224,490,625,Medial vestibular nucleus,left
59,1953,2674,1224,496,619,Nucleus of the solitary tract,left
59,1957,2155,1227,492,504,Medial vestibular nucleus,right
59,2635,2584,1213,658,591,Gigantocellular reticular nucleus,left
59,2954,3064,1202,733,697,Medulla,left
59,1953,2942,1223,494,675,Spinal vestibular nucleus,left
59,1984,2939,1222,501,674,Spinal vestibular nucleus,left
61,1908,2952,1223,484,679,Spinal vestibular nucleus,left
61,2029,1946,1226,509,462,Medulla,right
61,2029,1995,1226,509,472,Nucleus of the solitary tract,right
61,2525,2559,1216,635,588,Gigantocellular reticular nucleus,left
61,2536,3158,1206,637,719,Parvicellular reticular nucleus,left
61,2860,2492,1206,710,567,Nucleus raphe pallidus,right
62,2751,2781,1207,683,631,Gigantocellular reticular nucleus,left
62,1762,2763,1223,453,644,Nodulus (X),left
62,1979,2751,1223,500,633,Nucleus of the solitary tract,left
62,2686,2478,1210,670,570,Medulla,right
62,2714,2650,1210,675,603,Gigantocellular reticular nucleus,left
62,2770,2759,1208,687,627,Gigantocellular reticular nucleus,left
62,2991,2950,1201,740,672,Medulla,left
62,3005,2938,1201,743,670,Medulla,left
